smiles	catalog_id	fid	hasTertiaryAmine	nHBD	nHBA	cLogP	nHeteroAtoms	RingCount	nRotatableBonds	nAromaticBonds	nAcidicGroup	nBasicGroup	AtomicPolarizability	MolWt	TPSA	MaxTrainSimilarity	FpClusterId	PhysChemClusterId	Prom-0	Prom-1	Prom-2	Prom-0-0	Prom-1-0	Prom-2-0	Prom-0-1	Prom-1-1	Prom-2-1	Prom-0-2	Prom-1-2	Prom-2-2	Sign-0	Sign-1	Sign-2	Sign-3	Sign-4	Sign-5	Sign-6	Sign-7	Sign-8	Sign-9	smiles_valid	smiles_error	excel_row
C#CCCC1(CCC(=O)NC(C)c2ccc3c(c2)CCC(=O)N3)N=N1	Z2866903096		0	2	4	3,1	6	3	7	6	0	0	54,11	338,41	82,92	0,54	4	4	0,141	0,016	0,01	0,346	0,18	0,013	0,738	0,055	0,128	0,455	0,146	0,045	0,086	0,094	0	0,008	0,018	0,018	0,004	0,054	0,057	0,002	1		53
C#CCCC1(CCC(=O)N2CCN(C(=O)c3c(F)cccc3F)CC2)N=N1	Z2866903114		0	0	4	2,6	8	3	6	6	0	0	53,89	374,39	65,34	0,58	7	4	0,217	0,016	0,009	0,177	0,135	0,007	0,354	0,067	0,015	0,374	0,324	0,01	0	0,019	0,014	0,181	0,014	0,007	0,002	0,06	0,01	0,074	1		54
C#CCCC1(CCC(=O)NCc2cc3n(n2)CCCO3)N=N1	Z2866903116		0	1	6	1,64	7	3	7	5	0	0	46,17	301,35	80,87	0,5	6	13	0,025	0,009	0,004	0,035	0,012	0,011	0,278	0,014	0,012	0,053	0,056	0,009	0	0,129	0,028	0,123	0,024	0,038	0,003	0,06	0,092	0,001	1		55
C#CCCC1(CCC(=O)N(C)Cc2oc3c(C)cccc3c2C)N=N1	Z2866903124		0	0	4	4,36	5	3	7	10	0	0	55,44	337,42	58,17	0,51	1	1	0,496	0,171	0,039	0,517	0,467	0,053	0,923	0,5	0,057	0,827	0,835	0,306	0,002	0,035	0,001	0,016	0,023	0,005	0,027	0,085	0,008	0,109	1		56
C#CCCC1(CCC(=O)NCC2(c3cccc(Cl)c3)CCOCC2)N=N1	Z2866903130		0	1	4	3,86	6	3	8	6	0	0	58,29	373,88	63,05	0,56	6	9	0,621	0,329	0,285	0,467	0,412	0,237	0,853	0,615	0,439	0,751	0,769	0,421	0,028	0,011	0,021	0,034	0,012	0,003	0,077	0,035	0,036	0,191	1		57
C#CCCC1(CCC(=O)N2CCCC2(C)Cc2ccc(C(F)F)cc2)N=N1	Z2866903134		0	0	3	4,9	6	3	8	6	0	0	58,85	373,45	45,03	0,48	7	9	0,319	0,112	0,076	0,51	0,313	0,011	0,841	0,335	0,033	0,871	0,755	0,299	0,003	0,025	0,002	0,027	0,052	0,001	0,305	0,072	0,078	0,021	1		58
C#CCCC1(CCC(=O)NCc2cn(C3CCC3)nn2)N=N1	Z2866903137		0	1	6	1,97	7	3	8	5	0	0	47,14	300,37	84,53	0,58	6	13	0,001	0,005	0,007	0,006	0,014	0,045	0,192	0,002	0,019	0,013	0,006	0,003	0	0,011	0,01	0,046	0,016	0,005	0,004	0,041	0,043	0,002	1		59
C#CCCC1(CCC(=O)N2CCC(n3ccnn3)CC2)N=N1	Z2866903143		0	0	6	1,8	7	3	6	5	0	0	47,14	300,37	75,74	0,56	11	13	0	0,001	0,001	0,004	0,007	0,004	0,102	0,001	0,002	0,011	0,001	0,001	0	0,093	0,148	0,068	0,014	0,015	0,002	0,035	0,066	0,001	1		60
C#CCCC1(CCC(=O)N2CCC(c3ncco3)CC2)N=N1	Z2866903145		0	0	5	2,74	6	3	6	5	0	0	47,5	300,36	71,06	0,52	11	4	0,001	0,001	0,001	0,009	0,013	0,003	0,09	0,008	0,001	0,107	0,001	0,003	0	0,065	0,235	0,022	0,014	0,016	0,002	0,055	0,029	0	1		61
C#CCCC1(CCC(=O)N2CCC3(C2)C(=O)Nc2ccccc23)N=N1	Z2866903161		0	1	4	2,46	6	4	5	6	0	0	52,78	336,4	74,13	0,64	7	4	0,438	0,091	0,005	0,392	0,461	0,147	0,66	0,338	0,331	0,601	0,371	0,02	0,001	0,102	0,001	0,041	0,017	0,19	0,075	0,046	0,039	0,004	1		62
