smiles	catalog_id	found_in_enaminestore
C#CCCC1(CCNC(=O)c2cc(S(=O)(=O)Nc3cccc(C)c3)ccc2C)N=N1	Z5282116531	yes
C#CCCC1(CCNC(=O)c2ccc(OCC(=O)Nc3cccc(OC)c3)cc2)N=N1	Z5282116572	yes
C#CCCC1(CCNC(=O)c2cccc(S(=O)(=O)Nc3cc(C)on3)c2)N=N1	Z5282116901	yes
C#CCCC1(CCNC(=O)C2(Nc3ccccc3)CCN(C(=O)OC(C)(C)C)CC2)N=N1	Z5282117679	yes
C#CCCC1(CCNC(=O)Cn2c(CNC(=O)OC(C)(C)C)nc3ccccc32)N=N1	Z5282119789	yes
C#CCCC1(CCNC(=O)Cn2nc(C)c3c(C(F)(F)F)cc(C(C)C)nc32)N=N1	Z5282119823	yes
C#CCCC1(CCNC(=O)c2cn(C3COCC3CNC(=O)OC(C)(C)C)nn2)N=N1	Z5282120556	yes
C#CCCC1(CCNC(=O)Cc2nnc3n2CCOC3)N=N1	Z5282120627	yes
C#CCCC1(CCNC(=O)c2ccc(OC)c3cnccc23)N=N1	Z5282122385	yes
C#CCCC1(CCNC(=O)C2CCc3nnn(C)c3N2)N=N1	Z5282122741	yes
C#CCCC1(CCNC(=O)c2c[nH]c3cccc(C(=O)OC)c23)N=N1	Z5282122839	yes
C#CCCC1(CCNC(=O)c2c3n(c(=O)[nH]c2=O)CCC3)N=N1	Z5282123033	yes
C#CCCC1(CCNC(=O)C2CCCCC2c2nc[nH]n2)N=N1	Z5282123050	yes
C#CCCC1(CCNC(=O)C2CCn3c(nnc3C(F)(F)F)C2)N=N1	Z5282123178	yes
C#CCCC1(CCNC(=O)CCc2nc3cc(S(=O)(=O)N(C)C)ccc3n2C)N=N1	Z5282124062	yes
C#CCCC1(CCNC(=O)Cn2nnc(COc3ccccc3)n2)N=N1	Z5282124520	yes
C#CCCC1(CCNC(=O)CCCn2cnc3c2c(=O)n(C)c(=O)n3C)N=N1	Z5282124554	yes
C#CCCC1(CCNC(=O)c2cc(C)n(Cc3ccc(S(N)(=O)=O)cc3)c2C)N=N1	Z5282124748	yes
C#CCCC1(CCNC(=O)C2(NC(=O)OC(C)(C)C)CCc3c(OC)cccc32)N=N1	Z5282129676	yes
C#CCCC1(CCNC(=O)COc2ncnc3ccccc23)N=N1	Z5282131441	yes
C#CCCC1(CCNC(=O)CCc2cccc3oc(C)nc23)N=N1	Z5282131507	yes
C#CCCC1(CCNC(=O)C2CCC(=O)N(CC)C2c2ccncc2)N=N1	Z5282131518	yes
C#CCCC1(CCNC(=O)c2cnn(C3CCOC3)n2)N=N1	Z5282131610	yes
C#CCCC1(CCNC(=O)C2CCc3c(ncn3C)C2)N=N1	Z5282131630	yes
C#CCCC1(CCNC(=O)c2cc3sc(C)nc3[nH]2)N=N1	Z5282131635	yes
C#CCCC1(CCNC(=O)c2ccc(NS(C)(=O)=O)cn2)N=N1	Z5282131683	yes
C#CCCC1(CCNC(=O)C2Cc3nn(C)cc3C(=O)N2)N=N1	Z5282131747	yes
C#CCCC1(CCNC(=O)CCn2[nH]c(=O)c3c2CCCC3)N=N1	Z5282131754	yes
C#CCCC1(CCNC(=O)CCc2cnc3n2CCCCC3)N=N1	Z5282131764	yes
C#CCCC1(CCNC(=O)Cn2nc(C3CC3)cc2C#C)N=N1	Z5282131847	yes
C#CCCC1(CCNC(=O)CC(NC(=O)OC(C)(C)C)c2ccc(C)c(C)c2)N=N1	Z5282131903	yes
C#CCCC1(CC(=O)N[C@H](CC(C)C)C(=O)OC(C)(C)C)N=N1	Z5282136606	yes
C#CCCC1(CC(=O)NCCc2ccccc2Br)N=N1	Z5282138116	yes
C#CCCC1(CC(=O)Nc2cnc3c(F)cccc3c2)N=N1	Z5282139380	yes
C#CCCC1(CC(=O)Nc2ccc3c(c2)CCN3C(C)=O)N=N1	Z5282140512	yes
C#CCCC1(CC(=O)N2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)N=N1	Z5282143545	yes
C#CCCC1(CC(=O)Nc2cscc2C)N=N1	Z5282145780	yes
C#CCCC1(CC(=O)NCc2cc(Br)ccc2F)N=N1	Z5282147037	yes
C#CCCC1(CC(=O)N2CCN(c3cccc4sccc34)CC2)N=N1	Z5282164030	yes
C#CCCC1(CC(=O)N[C@@H](CCc2ccccc2)C(=O)OCC)N=N1	Z5282177625	yes
C#CCCC1(CC(=O)NCc2cccc(F)c2Cl)N=N1	Z5282180484	yes
C#CCCC1(CC(=O)N2CCN(S(=O)(=O)c3cc(Cl)ccc3OC)CC2)N=N1	Z5282186430	yes
C#CCCC1(CC(=O)N[C@@H](C)C(=O)OC(C)(C)C)N=N1	Z5282186531	yes
C#CCCC1(CC(=O)Nc2cc(Br)c(F)cc2F)N=N1	Z5282187838	yes
C#CCCC1(CC(=O)NCCC2CCC2)N=N1	Z5282190236	yes
C#CCCC1(CC(=O)NCC2CCCCN2C)N=N1	Z5282190985	yes
C#CCCC1(CC(=O)N(C)c2cccc(Br)c2)N=N1	Z5282196467	yes
C#CCCC1(CC(=O)N(C)C(C)Cc2ccccc2OC)N=N1	Z5282198380	yes
C#CCCC1(CC(=O)N[C@H](C(=O)OC(C)(C)C)C(C)C)N=N1	Z5282198782	yes
C#CCCC1(CC(=O)Nc2ccc3c(c2)C(=O)OC3)N=N1	Z5282214101	yes
C#CCCC1(CC(=O)N(C)Cc2sccc2Br)N=N1	Z5282225135	yes
C#CCCC1(CC(=O)N2CCN(C(=O)OCc3ccccc3)CC2)N=N1	Z5282225586	yes
C#CCCC1(CC(=O)NCc2ccc(Cl)c(Cl)c2)N=N1	Z5282228548	yes
C#CCCC1(CC(=O)N(C)c2ccc(Br)c(C)c2)N=N1	Z5282230065	yes
C#CCCC1(CCNS(=O)(=O)c2ccc(OC)cc2NS(=O)(=O)CC)N=N1	Z5285546933	yes
C#CCCC1(CCNS(=O)(=O)c2ccccc2CCC)N=N1	Z5285548243	yes
C#CCCC1(CCNS(=O)(=O)C[C@@H](NC(=O)OCc2ccccc2)C(=O)OC)N=N1	Z5285553877	yes
C#CCCC1(CCNS(=O)(=O)c2ccc(C)cc2Cl)N=N1	Z5285554111	yes
C#CCCC1(CCNS(=O)(=O)c2cc(C(=O)OC)ccc2OC)N=N1	Z5285554641	yes
C#CCCC1(CCNS(=O)(=O)c2ccc(C(=O)N3CCOCC3)cc2)N=N1	Z5285560940	yes
C#CCCC1(CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2)N=N1	Z5285563580	yes
C#CCCC1(CCNS(=O)(=O)c2cccc3ccccc23)N=N1	Z5285587953	yes
C#CCCC1(CCNS(=O)(=O)c2ccc(C(=O)N3CCCC3)c(F)c2)N=N1	Z5285588104	yes
C#CCCC1(CCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2C(F)(F)F)N=N1	Z5285598931	yes
C#CCCC1(CCNS(=O)(=O)c2cc(C(=O)OC)ccc2COC)N=N1	Z5285599928	yes
C#CCCC1(CCNS(=O)(=O)NCc2ccc(C)cc2)N=N1	Z5285600396	yes
C#CCCC1(CCNS(=O)(=O)c2ccc3c(c2)CCCC(=O)N3)N=N1	Z5285601606	yes
C#CCCC1(CCNS(=O)(=O)c2cc(C(=O)N(C)C)ccc2Cl)N=N1	Z5285602338	yes
C#CCCC1(CCNS(=O)(=O)c2ccc(NC(C)=O)c3ccccc23)N=N1	Z5285602512	yes
C#CCCC1(CCNS(=O)(=O)c2cc(Cl)cc(C(=O)N(C)C)c2OC)N=N1	Z5285603000	yes
C#CCCC1(CCNS(=O)(=O)c2nc(C(=O)OCC)n3ccccc23)N=N1	Z5285603475	yes
C#CCCC1(CCNS(=O)(=O)c2c(C)cc(C(C)(C)C)cc2C)N=N1	Z5285604852	yes
C#CCCC1(CCNS(=O)(=O)c2ccc(F)c(C)c2)N=N1	Z5285605321	yes
C#CCCC1(CCNS(=O)(=O)c2ccc(OC)c(Cl)c2Cl)N=N1	Z5285605555	yes
C#CCCC1(CCNS(=O)(=O)c2ccc(NS(=O)(=O)CCC)c(F)c2)N=N1	Z5285606008	yes
C#CCCC1(CCNS(=O)(=O)c2cccnc2Oc2ccc(F)cc2)N=N1	Z5285609885	yes
C#CCCC1(CCNS(=O)(=O)c2cc(Br)c(F)cc2Cl)N=N1	Z5285611207	yes
C#CCCC1(CCOC(=O)CCCOc2ccc(OCC)cc2)N=N1	Z5286203338	yes
C#CCCC1(CCOC(=O)c2c(C)nn(-c3ccccc3)c2Cl)N=N1	Z5286203340	yes
C#CCCC1(CCOC(=O)[C@H]2CC(F)(F)CN2C(=O)OC(C)(C)C)N=N1	Z5286203343	yes
C#CCCC1(CCOC(=O)CC(Cc2ccccc2)NC(=O)OC(C)(C)C)N=N1	Z5286203345	yes
C#CCCC1(CCOC(=O)c2cc(C)nc(C)c2)N=N1	Z5286203347	yes
C#CCCC1(CCOC(=O)c2ncsc2Br)N=N1	Z5286203349	yes
C#CCCC1(CCOC(=O)c2cscc2Br)N=N1	Z5286203357	yes
C#CCCC1(CCOC(=O)c2cc(F)cc([N+](=O)[O-])c2)N=N1	Z5286203360	yes
C#CCCC1(CCOC(=O)c2cccc(Cl)c2Br)N=N1	Z5286203361	yes
C#CCCC1(CCOC(=O)c2cc(Cl)ccc2C)N=N1	Z5286203364	yes
C#CCCC1(CCOC(=O)[C@@H](CC(=O)OC)NC(=O)OC(C)(C)C)N=N1	Z5286203366	yes
C#CCCC1(CCOC(=O)c2ncc(Br)cc2C)N=N1	Z5286203368	yes
C#CCCC1(CCNS(=O)(=O)c2cc(Cl)c(C)c(C(=O)O)c2)N=N1	Z5290998394	yes
C#CCCC1(CCNS(=O)(=O)c2cc(Br)cc(C(=O)O)c2)N=N1	Z5290998399	yes
C#CCCC1(CCC(=O)NC(CN2CCOCC2)c2ccccc2C)N=N1	Z5297637225	yes
C#CCCC1(CCC(=O)NCC2CCN(C)C2c2ccccc2)N=N1	Z5297662438	yes
C#CCCC1(CCC(=O)NC2CCN(c3ncnc4c3CCC4)CC2)N=N1	Z5297838425	yes
C#CCCC1(CCC(=O)NCc2cn(CC3CCOC3)nn2)N=N1	Z5298626457	yes
C#CCCC1(CCC(=O)N2CCC(c3nccc(-c4cccnc4)n3)CC2)N=N1	Z5298640708	yes
C#CCCC1(CCC(=O)NCc2cc3c(cn2)OCCO3)N=N1	Z5298679782	yes
C#CCCC1(CCC(=O)N2CCC(O)(c3ccc(C)nc3)C2)N=N1	Z5299636192	yes
C#CCCC1(CCC(=O)NCCCc2nnc(C3CC3)n2-c2ccccc2)N=N1	Z5299655664	yes
C#CCCC1(CCNC(=O)c2ccn(-c3ccc4c(c3)OCO4)n2)N=N1	Z5299724830	yes
C#CCCC1(CCNC(=O)C2CCCC3(CCOCC3)O2)N=N1	Z5299727018	yes
C#CCCC1(CCC(=O)NC2CCC(=O)N(c3ccccc3)C2)N=N1	Z5299861694	yes
C#CCCC1(CCC(=O)N[C@H]2CCN(Cc3ccccc3)C2)N=N1	Z5326156042	yes
C#CCCC1(CCC(=O)NCc2ccc3c(c2)nnn3C)N=N1	Z5329441635	yes
C#CCCC1(CCC(=O)NCCn2cnc3ccccc3c2=O)N=N1	Z5329791778	yes
C#CCCC1(CCC(=O)NCCN2CC(C)(C)c3ccccc32)N=N1	Z5335496682	yes
C#CCCC1(CCC(=O)N2CCn3cnc(C(=O)OCC)c3C2)N=N1	Z5335711615	yes
C#CCCC1(CCC(=O)N2CCN(CC(O)COc3ccccc3C)CC2)N=N1	Z5336136030	yes
C#CCCC1(CCC(=O)N2CCN(c3ccc4nccn4c3)CC2)N=N1	Z5336201950	yes
C#CCCC1(CCC(=O)N[C@H]2C[C@H](c3nnc(C)o3)C2)N=N1	Z5337528961	yes
C#CCCC1(CCC(=O)N2CCC3(Cc4ccccc4C3=O)C2)N=N1	Z5338814836	yes
C#CCCC1(CCC(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@@H]3OC(C)(C)O[C@@H]32)N=N1	Z5340246256	yes
C#CCCC1(CCC(=O)NCCc2ccccc2C2CC2)N=N1	Z5348344454	yes
C#CCCC1(CCC(=O)NCCCS(=O)(=O)N2CCCC2)N=N1	Z5348435643	yes
C#CCCC1(CCC(=O)NCCc2cccc(C3CC3)c2)N=N1	Z5349376106	yes
C#CCCC1(CCC(=O)NCC(C)(CC)c2cnccn2)N=N1	Z5349438689	yes
C#CCCC1(CCC(=O)N2CCCC3(C2)NC(=O)N(C)C3=O)N=N1	Z5351401277	yes
C#CCCC1(CCC(=O)NCc2ccc(Oc3ccccn3)cc2)N=N1	Z5351560074	yes
C#CCCC1(CCC(=O)NCCN(C)Cc2cnc3ccccc3c2)N=N1	Z5351708622	yes
C#CCCC1(CCC(=O)NCC2(CC(=O)OC)CCOc3ccccc32)N=N1	Z5351738412	yes
C#CCCC1(CCC(=O)N(C)Cc2nc3ccccc3n2CCO)N=N1	Z5352067493	yes
C#CCCC1(CCC(=O)NCC2CCn3ncc(C(=O)N4CCOCC4)c3C2)N=N1	Z5352235670	yes
C#CCCC1(CCC(=O)NCCc2cccn3ccnc23)N=N1	Z5352235673	yes
C#CCCC1(CCC(=O)Nc2ccn(C3CCN(C)C3=O)n2)N=N1	Z5352235688	yes
C#CCCC1(CCC(=O)Nc2ccc(OCCC3CCCN3C)cc2OC)N=N1	Z5352235694	yes
C#CCCC1(CCC(=O)Nc2ccc(N3CCN(C)C(=O)C3)cn2)N=N1	Z5352235706	yes
C#CCCC1(CCC(=O)NCc2nccnc2N2CCN(C)C(=O)C2)N=N1	Z5352235707	yes
C#CCCC1(CCC(=O)Nc2cnc3n2CC(C(F)(F)F)CC3)N=N1	Z5352235711	yes
C#CCCC1(CCC(=O)NC(C)c2snnc2C2CC2)N=N1	Z5352235716	yes
C#CCCC1(CCC(=O)Nc2c(F)ccc3c2OCO3)N=N1	Z5352235718	yes
C#CCCC1(CCC(=O)NC(Cc2nccn2C)C2CC2)N=N1	Z5352235719	yes
C#CCCC1(CCC(=O)NC(C)Cc2c[nH]c3ncccc23)N=N1	Z5352235723	yes
C#CCCC1(CCC(=O)Nc2ncccc2OC2CCOCC2)N=N1	Z5352235726	yes
C#CCCC1(CCC(=O)NC2CCN(Cc3c[nH]c4ncccc34)CC2)N=N1	Z5352235750	yes
C#CCCC1(CCC(=O)Nc2cn(C)nc2Cn2cccn2)N=N1	Z5352235758	yes
C#CCCC1(CCC(=O)Nc2ccc(N3CCCC3=O)nc2)N=N1	Z5352235760	yes
C#CCCC1(CCC(=O)NC2CCN(Cc3scnc3C)CC2C)N=N1	Z5352235761	yes
C#CCCC1(CCC(=O)Nc2c(C)nn(-c3ncnc4c3cnn4C)c2C)N=N1	Z5352235765	yes
C#CCCC1(CCC(=O)Nc2cccc(N3CCN(C)CC3)n2)N=N1	Z5352235772	yes
C#CCCC1(CCC(=O)NCCc2cc(-c3ccncc3)[nH]n2)N=N1	Z5352235775	yes
C#CCCC1(CCC(=O)NC(C)c2cnn(-c3ccccn3)c2C)N=N1	Z5352235778	yes
C#CCCC1(CCC(=O)NC(C)c2nnc(COc3ccccc3)o2)N=N1	Z5352235782	yes
C#CCCC1(CCC(=O)NCc2ncn(CC(=O)N(CC)C3CC3)n2)N=N1	Z5352235783	yes
C#CCCC1(CCC(=O)NCc2ccc(-n3cncn3)cn2)N=N1	Z5352235802	yes
C#CCCC1(CCC(=O)NCC(c2ccccc2)c2ncc[nH]2)N=N1	Z5352235805	yes
C#CCCC1(CCC(=O)NCCCn2ccnc2C2CCCC2)N=N1	Z5352235816	yes
C#CCCC1(CCC(=O)Nc2ccc(CN3CCN(CC4CC4)CC3)cn2)N=N1	Z5352235844	yes
C#CCCC1(CCC(=O)Nc2nccn2CC2CCOCC2)N=N1	Z5352235861	yes
C#CCCC1(CCC(=O)NCc2coc(-c3ccc(C#N)cc3)n2)N=N1	Z5352235863	yes
C#CCCC1(CCC(=O)NC(CC(C)C)C(=O)Nc2c(C)n[nH]c2C)N=N1	Z5352235864	yes
C#CCCC1(CCC(=O)Nc2c(C)nn(C)c2-n2cc(C)cn2)N=N1	Z5352235908	yes
C#CCCC1(CCC(=O)Nc2cc(C)nn2-c2ncnc3nc[nH]c23)N=N1	Z5352235917	yes
C#CCCC1(CCC(=O)NCCC(c2ccccc2)N(C)C)N=N1	Z5352235932	yes
C#CCCC1(CCC(=O)NC2CCN(C(=O)CCn3ccnc3)CC2)N=N1	Z5352235938	yes
C#CCCC1(CCC(=O)Nc2ccc(CN3CCN(C(C)C)CC3)cn2)N=N1	Z5352235952	yes
C#CCCC1(CCC(=O)NCc2cnc(C3CC3)s2)N=N1	Z5352235964	yes
C#CCCC1(CCC(=O)NCCC(=O)Nc2nnn(C)n2)N=N1	Z5352235966	yes
C#CCCC1(CCC(=O)NCCOCc2cc(C3CC3)nn2C)N=N1	Z5352235969	yes
C#CCCC1(CCC(=O)Nc2nnc3n2CCCS3)N=N1	Z5352235972	yes
C#CCCC1(CCC(=O)NCc2cccc(-n3ccnc3)n2)N=N1	Z5352235980	yes
C#CCCC1(CCC(=O)NCCC2(O)Cc3ccccc3C2)N=N1	Z5352235982	yes
C#CCCC1(CCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccn2)N=N1	Z5352235984	yes
C#CCCC1(CCC(=O)NC(CCC)C(=O)Nc2nccs2)N=N1	Z5352235989	yes
C#CCCC1(CCC(=O)NC(Cc2ccccn2)c2cccnc2)N=N1	Z5352235991	yes
C#CCCC1(CCC(=O)Nc2ccc3nc(-c4cnn(C)c4)oc3c2)N=N1	Z5352235993	yes
C#CCCC1(CCC(=O)Nc2ccn(CC3CCCO3)n2)N=N1	Z5352236004	yes
C#CCCC1(CCC(=O)NCCc2cn3ccc(C)nc3n2)N=N1	Z5352236015	yes
C#CCCC1(CCC(=O)Nc2nc(Cn3cccn3)cs2)N=N1	Z5352236030	yes
C#CCCC1(CCC(=O)NCc2ccc(-c3ccccc3)[nH]c2=O)N=N1	Z5352236048	yes
C#CCCC1(CCC(=O)NCC(=O)Nc2ccc(-n3nccn3)cc2)N=N1	Z5352236050	yes
C#CCCC1(CCC(=O)N[C@H](C)c2ncc3ccccn23)N=N1	Z5352236070	yes
C#CCCC1(CCC(=O)Nc2ccc(CN3CCCC3)cn2)N=N1	Z5352236086	yes
C#CCCC1(CCC(=O)NCCc2nc(C3CC3)n[nH]2)N=N1	Z5352236092	yes
C#CCCC1(CCC(=O)Nc2cccc(CN(CC)C(=O)c3cccnc3)c2)N=N1	Z5352236099	yes
C#CCCC1(CCC(=O)NCc2cn(Cc3ccc(F)cc3)nn2)N=N1	Z5352236132	yes
C#CCCC1(CCC(=O)NC(Cc2ccccc2)CN2CCCC2)N=N1	Z5352236179	yes
C#CCCC1(CCC(=O)NCC2CCCN(Cc3cnn(C)c3)C2)N=N1	Z5352236183	yes
C#CCCC1(CCC(=O)NCc2cc(C)n(-c3cccnc3)c2C)N=N1	Z5352236213	yes
C#CCCC1(CCC(=O)Nc2cccc3cc(C(N)=O)[nH]c23)N=N1	Z5352236225	yes
C#CCCC1(CCC(=O)NCC(CN2CCCC2)C(O)c2ccccc2)N=N1	Z5352236259	yes
C#CCCC1(CCC(=O)Nc2cc(NC(=O)Cn3cccnc3=O)ccc2F)N=N1	Z5352236263	yes
C#CCCC1(CCC(=O)Nc2ccc(OCCN3C(=O)NC(C)(C)C3=O)cc2)N=N1	Z5352236265	yes
C#CCCC1(CCC(=O)Nc2nc3c(s2)CN(C)CC3)N=N1	Z5352236295	yes
C#CCCC1(CCC(=O)Nc2ccc(N3CCCCC3=O)cc2)N=N1	Z5352236299	yes
C#CCCC1(CCC(=O)NCCCN(CC)Cc2ccccc2)N=N1	Z5352236304	yes
C#CCCC1(CCC(=O)NCCNS(=O)(=O)c2cc(C(N)=O)n(C)c2)N=N1	Z5352236313	yes
C#CCCC1(CCC(=O)NCc2cccc(N3CCCC3)n2)N=N1	Z5352236333	yes
C#CCCC1(CCC(=O)Nc2c(C)nn(C)c2N2CCOCC2)N=N1	Z5352236365	yes
C#CCCC1(CCC(=O)Nc2ccc(C(O)c3nccn3C)cc2)N=N1	Z5352236368	yes
C#CCCC1(CCC(=O)Nc2cccc(-c3nnn(C)n3)c2)N=N1	Z5352236380	yes
C#CCCC1(CCC(=O)N2CCOC(c3ncc[nH]3)C2)N=N1	Z5353573805	yes
C#CCCC1(CCC(=O)N(CCN(C)C)Cc2ccc(-n3ccnc3)cc2)N=N1	Z5353573808	yes
C#CCCC1(CCC(=O)N2CC(c3ncc(CO)o3)C2)N=N1	Z5353573820	yes
C#CCCC1(CCC(=O)N(C)Cc2ccc3c(c2)oc(=O)n3C)N=N1	Z5353573821	yes
C#CCCC1(CCC(=O)N(C)Cc2ccnc3[nH]ccc23)N=N1	Z5353573825	yes
C#CCCC1(CCC(=O)N(CC)Cc2cccc(N3CCCS3(=O)=O)c2)N=N1	Z5353573832	yes
C#CCCC1(CCC(=O)N2CCC(Cc3nc[nH]n3)CC2)N=N1	Z5353573835	yes
C#CCCC1(CCC(=O)N2CCNC(=O)C2c2cccc3c2OC(C)(C)C3)N=N1	Z5353573838	yes
C#CCCC1(CCC(=O)N2CCN(c3cnc4ccccn34)CC2)N=N1	Z5353573842	yes
C#CCCC1(CCC(=O)N(C)Cc2nnnn2Cc2ccccc2)N=N1	Z5353573847	yes
C#CCCC1(CCC(=O)N2CCc3sc(C)nc3C2)N=N1	Z5353573854	yes
C#CCCC1(CCC(=O)N2CCCC(c3c[nH]cn3)C2)N=N1	Z5353573855	yes
C#CCCC1(CCC(=O)N2CCC(O)(c3cnnn3C)CC2)N=N1	Z5353573857	yes
C#CCCC1(CCC(=O)N2CCCN(C(=O)c3cc(Cl)c[nH]3)CC2)N=N1	Z5353573859	yes
C#CCCC1(CCC(=O)N2CCCC2C(=O)N2CCc3ccc(O)cc3C2)N=N1	Z5353573865	yes
C#CCCC1(CCC(=O)N2CCCN(C(=O)c3cc(C)nc4ccccc34)CC2)N=N1	Z5353573869	yes
C#CCCC1(CCC(=O)N2CC(N(Cc3ccccc3)C3CC3)C2)N=N1	Z5353573871	yes
C#CCCC1(CCC(=O)N2CCN(Cc3c[nH]cn3)CC2)N=N1	Z5353573872	yes
C#CCCC1(CCC(=O)N2CCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)N=N1	Z5353573874	yes
C#CCCC1(CCC(=O)N2CCC(c3nnc4ccc(C)nn34)CC2)N=N1	Z5353573877	yes
C#CCCC1(CCC(=O)N2CCC(N(C)Cc3nc4ccccc4[nH]3)CC2)N=N1	Z5353573886	yes
C#CCCC1(CCC(=O)N(C)CCNC(=O)Nc2ccc(F)cc2)N=N1	Z5353573894	yes
C#CCCC1(CCC(=O)N2CCCC(C(=O)Nc3ccc(O)cc3)C2)N=N1	Z5353573899	yes
C#CCCC1(CCC(=O)N2CCN(C3CCc4nccn4C3)CC2)N=N1	Z5353573901	yes
C#CCCC1(CCC(=O)N2CCC(c3nncn3-c3ccccc3)CC2)N=N1	Z5353573903	yes
C#CCCC1(CCC(=O)N(CCn2cncn2)CCn2cncn2)N=N1	Z5353573907	yes
C#CCCC1(CCC(=O)N2Cc3nc[nH]c3CC2C(N)=O)N=N1	Z5353573912	yes
C#CCCC1(CCC(=O)N(C)CC(=O)Nc2ccncc2)N=N1	Z5353573914	yes
C#CCCC1(CCC(=O)N(Cc2ccccc2)C2CCOC2)N=N1	Z5353573915	yes
C#CCCC1(CCC(=O)N2CC(C(=O)Nc3cccc(C(F)(F)F)c3)C2)N=N1	Z5353573917	yes
C#CCCC1(CCC(=O)N2CCN(c3n[nH]c(=O)[nH]c3=O)CC2)N=N1	Z5353573921	yes
C#CCCC1(CCC(=O)N(Cc2cncs2)C2CC2)N=N1	Z5353573924	yes
C#CCCC1(CCC(=O)N2CCOCC2CC2CNc3ccccc32)N=N1	Z5353573954	yes
C#CCCC1(CCC(=O)N2CCn3ncc(C(=O)O)c3C2C)N=N1	Z5353584552	yes
C#CCCC1(CCC(=O)N(Cc2ccc(C(=O)O)cc2)Cc2cnn(CC)c2)N=N1	Z5353584553	yes
C#CCCC1(CCC(=O)N2CC(c3nc(C)cc(C(=O)O)n3)C2)N=N1	Z5353584554	yes
C#CCCC1(CCC(=O)N2CCCC2c2nc(C(=O)O)c(C)s2)N=N1	Z5353584558	yes
C#CCCC1(CCC(=O)N2CCOC(Cn3cc(C(=O)O)nn3)C2)N=N1	Z5353584560	yes
C#CCCC1(CCC(=O)N2CCC(Cc3nc(C)c(C(=O)O)s3)C2)N=N1	Z5353584561	yes
C#CCCC1(CCC(=O)N2Cc3c(cnn3C)C2C(=O)O)N=N1	Z5353584563	yes
C#CCCC1(CCC(=O)N2CC(COCc3ccccc3)(C(=O)O)C2)N=N1	Z5353584571	yes
C#CCCC1(CCNC(=O)COc2cnn(C(C)C)c2)N=N1	Z5355683880	yes
C#CCCC1(CCNC(=O)c2c(C)n(C)n(-c3cccc(OC)c3)c2=O)N=N1	Z5355683892	yes
C#CCCC1(CCNC(=O)c2n[nH]c3ccc(OC)nc23)N=N1	Z5355683897	yes
C#CCCC1(CCNC(=O)CC2(c3ccccc3)CS(=O)(=O)C2)N=N1	Z5355683899	yes
C#CCCC1(CCNC(=O)c2cccc(-c3cnn(C)c3)n2)N=N1	Z5355683909	yes
C#CCCC1(CCNC(=O)c2c(C)nn(C)c2-n2ccnc2CC)N=N1	Z5355683914	yes
C#CCCC1(CCNC(=O)c2cnc(Oc3cncc(Br)c3)cn2)N=N1	Z5355683958	yes
C#CCCC1(CCNC(=O)CC(=O)Nc2cccc(-c3nnn[nH]3)c2)N=N1	Z5355683960	yes
C#CCCC1(CCNC(=O)c2ccc(NC(=O)CC3CCCO3)c(O)c2)N=N1	Z5355683962	yes
C#CCCC1(CCNC(=O)C2CCOC2c2nccn2-c2ccccc2)N=N1	Z5355683976	yes
C#CCCC1(CCNC(=O)Cn2cc(C3CCC3)nn2)N=N1	Z5355683980	yes
C#CCCC1(CCNC(=O)C2OCC(=O)N(C)C2c2ccnn2C)N=N1	Z5355683987	yes
C#CCCC1(CCNC(=O)C2CCN(C(=O)OC)CC2c2ccnn2C)N=N1	Z5355683992	yes
C#CCCC1(CCNC(=O)c2ccc(C3COCCN3C(=O)OC(C)(C)C)n2C)N=N1	Z5355683996	yes
C#CCCC1(CCNC(=O)C23CCCCC2C(=O)N(C)C3c2cnn(C)c2)N=N1	Z5355683997	yes
C#CCCC1(CCNC(=O)C2C(c3n[nH]c(C)n3)C2(C)C)N=N1	Z5355684000	yes
C#CCCC1(CCNC(=O)C(C(C)C)N2C(=O)c3ccncc3C2=O)N=N1	Z5355684015	yes
C#CCCC1(CCNC(=O)CN2CC(OCc3ccccc3)C2)N=N1	Z5355684029	yes
C#CCCC1(CCNC(=O)c2cc(CN3CCCC3)nn2C)N=N1	Z5355684076	yes
C#CCCC1(CCNC(=O)CN(C(=O)CCn2cncn2)C2CCCC2)N=N1	Z5355684088	yes
C#CCCC1(CCNC(=O)C2NC(=O)CC2c2ccccc2)N=N1	Z5355684109	yes
C#CCCC1(CCNC(=O)Cc2cccc(-c3nnn[nH]3)c2)N=N1	Z5355684123	yes
C#CCCC1(CCNC(=O)c2c(OC)ncc(Br)c2OC)N=N1	Z5355684130	yes
C#CCCC1(CCNC(=O)CCOC2CCN(Cc3ccccc3)CC2)N=N1	Z5355684133	yes
C#CCCC1(CCNC(=O)Cc2cnn3c2OCCC3)N=N1	Z5355684137	yes
C#CCCC1(CCNC(=O)c2nc(C)nc3ccccc23)N=N1	Z5355684149	yes
C#CCCC1(CCNC(=O)Cc2csc(CC3CCCO3)n2)N=N1	Z5355684158	yes
